UF,ref_month_yyyymm,mean_income,n_obs,total_weight,uf_code,year,month,mean_income_sa,mean_income_trend
22,202410,2285.38077937467,1416,1410215.31103915,22,2024,10,2349.172370914,2316.64220938765
22,202411,2517.93321731835,1209,1255959.73058996,22,2024,11,2382.02593057259,2311.94227173557
22,202412,1948.84904044264,1397,1330086.46905016,22,2024,12,2054.94779514372,2307.24233408349
22,202501,2459.74556632311,1346,1362548.08103679,22,2025,1,2504.62408081586,2302.54239643142
22,202502,3146.62431021409,1208,1280282.48935985,22,2025,2,3059.22784820878,2303.88596978992
22,202503,2096.00004585947,1309,1247506.59341956,22,2025,3,2124.64756440401,2305.22954314843
22,202504,2292.39366994123,1400,1349779.39965067,22,2025,4,2298.25015712667,2306.57311650693
22,202505,2810.46409792305,1264,1371344.07333424,22,2025,5,2738.12103971541,2311.46100198266
22,202506,2226.28224276011,1345,1287347.38468753,22,2025,6,2295.67719073976,2316.34888745838
22,202507,2368.37673617588,1514,1416691.43176547,22,2025,7,2322.95142752491,2321.2367729341
22,202508,2863.64822785558,1459,1477043.02418574,22,2025,8,2796.40882071628,2326.77651316767
22,202509,2215.50722670041,1369,1285739.90998598,22,2025,9,2305.74987035372,2332.31625340124
22,202510,2166.91594263326,1438,1294741.75992734,22,2025,10,2231.56087101627,2337.85599363481
22,202511,2800.37960813139,1348,1501950.75791527,22,2025,11,2659.63909343597,2344.30931122328
22,202512,2291.39154910906,1329,1263159.6111523,22,2025,12,2401.6375617332,2350.76262881174
23,201201,1803.66508944034,3586,3492226.11192034,23,2012,1,1812.38474478977,1929.62942369478
23,201202,1968.27901329899,3113,3029978.07559522,23,2012,2,1928.89089000086,1940.65376533174
23,201203,2062.42005001973,3267,3181048.66041428,23,2012,3,2069.77487858676,1951.67810696871
23,201204,2021.62214502455,3528,3333223.47738372,23,2012,4,1957.46191928018,1962.70244860568
23,201205,2082.11142665556,3476,3161056.23210681,23,2012,5,2053.91887570327,1973.99031219891
23,201206,1926.48620455399,3266,3144354.70646119,23,2012,6,1986.43897258207,1985.27817579214
23,201207,1944.10310017437,3332,3200642.10360012,23,2012,7,1920.79522924375,1996.56603938537
23,201208,2203.96075878466,3488,3174237.32447515,23,2012,8,2216.51064737352,2007.62622830953
23,201209,1934.34492457873,3415,3152956.54159978,23,2012,9,1986.17479129913,2018.68641723369
23,201210,1980.02673603605,3361,3192885.52552543,23,2012,10,1960.24139881575,2029.74660615784
23,201211,2093.94640087652,3527,3289687.84426693,23,2012,11,2064.11962728442,2039.88239432986
23,201212,1968.29006102126,3282,3098054.4522475,23,2012,12,2032.853859422,2050.01818250187
23,201301,1938.0835333356,3339,3172079.51208108,23,2013,1,1942.74686526023,2060.15397067388
23,201302,2331.35550911949,3465,3140949.44440966,23,2013,2,2292.47000970646,2069.73274246831
23,201303,2109.97857163866,3396,3065719.61357752,23,2013,3,2121.6251925845,2079.31151426274
23,201304,2040.17779013626,3585,3273767.40599898,23,2013,4,1972.24966071786,2088.89028605717
23,201305,2347.36054728,3491,3121828.86031065,23,2013,5,2321.03789234758,2094.80866738409
23,201306,2067.870572929,3602,3218787.80843544,23,2013,6,2130.06657869095,2100.72704871102
23,201307,2153.65137616527,3608,3362430.74481432,23,2013,7,2128.58491041587,2106.64543003794
23,201308,2403.26050948889,3514,3193006.05330859,23,2013,8,2419.73468142559,2109.52502084834
23,201309,2074.11923168498,3562,3231751.24755818,23,2013,9,2126.55416531073,2112.40461165874
23,201310,2074.8612234164,3699,3418655.00090178,23,2013,10,2051.35169380158,2115.28420246913
23,201311,2233.91650469012,3499,3255355.76098776,23,2013,11,2203.33408665123,2114.9754606025
23,201312,1930.60177179094,3492,3235943.56309199,23,2013,12,1995.88997904673,2114.66671873588
23,201401,2039.84662093014,3559,3344767.07493577,23,2014,1,2040.45724905956,2114.35797686925
23,201402,2206.40045816437,3329,3132107.90989822,23,2014,2,2168.03058296171,2112.33678703983
23,201403,2246.34418799997,3504,3319606.96894057,23,2014,3,2262.30498234555,2110.3155972104
23,201404,2081.60701192283,3645,3401727.42574605,23,2014,4,2009.94128445869,2108.29440738098
23,201405,2156.0992916488,3635,3300660.72377624,23,2014,5,2131.68476297192,2106.7534033358
23,201406,2042.22722942699,3550,3208408.55315167,23,2014,6,2106.70665348891,2105.21239929063
23,201407,2142.09026631634,3794,3490747.13222127,23,2014,7,2115.30733664466,2103.67139524545
23,201408,2232.38262866869,3740,3288916.67038663,23,2014,8,2252.81746039027,2100.59045523352
23,201409,1988.56692869477,3647,3256404.83041855,23,2014,9,2041.63755120346,2097.50951522159
23,201410,2022.32352852983,3815,3540656.06414007,23,2014,10,1995.10652247932,2094.42857520965
23,201411,2107.25952134758,3721,3281780.55490649,23,2014,11,2075.92426880198,2091.25873324285
23,201412,2085.53112066579,3448,3139362.27630803,23,2014,12,2151.52488266524,2088.08889127604
23,201501,2085.18474398483,3603,3377640.42542358,23,2015,1,2078.59280469109,2084.91904930923
23,201502,2127.91795994573,3673,3303782.91260256,23,2015,2,2089.80012430034,2083.61381777579
23,201503,2003.47003765906,3401,3102801.37409452,23,2015,3,2026.79202782218,2082.30858624235
23,201504,2161.63551606501,3570,3422479.07742815,23,2015,4,2083.90226045518,2081.0033547089
23,201505,2101.25100646125,3765,3356496.99058379,23,2015,5,2080.62847737614,2081.24573441773
23,201506,2041.37704147542,3376,3083838.1410618,23,2015,6,2109.62419073126,2081.48811412655
23,201507,2062.89972663233,3562,3449238.85712963,23,2015,7,2032.90987802508,2081.73049383538
23,201508,2081.16094257808,3665,3304514.57308022,23,2015,8,2108.04771659223,2080.14476200598
23,201509,2115.61642015158,3440,3303927.46365053,23,2015,9,2169.65142823521,2078.55903017658
23,201510,2081.40731863538,3519,3422750.74692374,23,2015,10,2048.01231770835,2076.97329834719
23,201511,1953.539644082,3579,3178812.53809348,23,2015,11,1922.27639317151,2071.40645432437
23,201512,2142.83356296336,3428,3368567.97422896,23,2015,12,2209.12173131823,2065.83961030155
23,201601,2137.92460112166,3396,3290003.5057861,23,2016,1,2124.11091271675,2060.27276627873
23,201602,2026.30225341048,3417,3066631.12853251,23,2016,2,1988.45902895139,2051.8135062578
23,201603,2123.78370534288,3494,3400735.07125256,23,2016,3,2154.53121626962,2043.35424623687
23,201604,2105.05452244097,3665,3528415.0504055,23,2016,4,2021.34422158045,2034.89498621594
23,201605,1931.07939851269,3657,3215232.47240122,23,2016,5,1914.36550986324,2026.79354950819
23,201606,2081.99531781157,3554,3373011.08297898,23,2016,6,2154.11565705973,2018.69211280045
23,201607,1977.08606224299,3621,3418121.67116273,23,2016,7,1943.98358345308,2010.5906760927
23,201608,1886.29069932939,3455,3064237.04994018,23,2016,8,1919.6750731144,2003.82220970116
23,201609,1975.94643225068,3503,3389058.04958656,23,2016,9,2030.9428521129,1997.05374330963
23,201610,2050.8645762338,3540,3458959.5596094,23,2016,10,2011.20553214432,1990.28527691809
23,201611,1838.37186493797,3378,3011270.24924615,23,2016,11,1807.01149288714,1990.38710158146
23,201612,1981.80698203552,3459,3392348.63627832,23,2016,12,2048.11354946504,1990.48892624483
23,201701,2094.73193564713,3444,3408053.52843833,23,2017,1,2058.73958744417,1990.5907509082
23,201702,1878.20976919455,3422,3160000.18947131,23,2017,2,1845.68317303746,1997.33078212176
23,201703,1953.90871869814,3287,3170383.55470672,23,2017,3,2003.86216951914,2004.07081333532
23,201704,2101.2941890322,3365,3415064.7582108,23,2017,4,1998.25601585457,2010.81084454888
23,201705,1892.2955089762,3444,3110804.14176126,23,2017,5,1888.86718979397,2018.82590761172
23,201706,1995.75152573821,3392,3306131.17397105,23,2017,6,2077.72610883089,2026.84097067456
23,201707,2145.08849559572,3378,3541680.92869581,23,2017,7,2104.21151791354,2034.8560337374
23,201708,1918.06121544547,3446,3133841.62165655,23,2017,8,1969.14858148402,2043.79046045
23,201709,2057.30565917425,3443,3396784.4348333,23,2017,9,2114.57717554974,2052.72488716261
23,201710,2150.45585089916,3464,3558190.62557485,23,2017,10,2091.3212045716,2061.65931387521
23,201711,2151.16663371132,3682,3363086.34914095,23,2017,11,2121.81883442722,2071.78320192811
23,201712,2011.08256610988,3553,3569216.96201538,23,2017,12,2077.58415361466,2081.90708998102
23,201801,2058.79732834611,3523,3596321.57069004,23,2018,1,2000.2087936504,2092.03097803392
23,201802,2113.45342996502,3519,3236996.72780561,23,2018,2,2085.91458677699,2100.01795133163
23,201803,2028.09129363722,3350,3404848.08424046,23,2018,3,2097.0104603813,2108.00492462934
23,201804,2178.38647870521,3336,3536657.79817443,23,2018,4,2055.88544963839,2115.99189792705
23,201805,2262.76608141984,3490,3279128.47634028,23,2018,5,2272.59358853184,2123.93348419637
23,201806,2010.81727087116,3343,3466400.45507955,23,2018,6,2102.73373844791,2131.87507046569
23,201807,2190.21130997767,3413,3672309.42377983,23,2018,7,2141.7648578553,2139.81665673502
23,201808,2173.22035082507,3485,3315773.5633984,23,2018,8,2242.33174176273,2149.08628685131
23,201809,2027.3132298239,3499,3569293.00520116,23,2018,9,2087.29688355171,2158.35591696759
23,201810,2248.00378167013,3587,3761633.1877251,23,2018,10,2169.93640999554,2167.62554708388
23,201811,2253.19337762078,3618,3480655.85982829,23,2018,11,2226.50686404647,2175.37280810179
23,201812,2030.49835195076,3280,3466271.59089837,23,2018,12,2097.93168005091,2183.12006911969
23,201901,2284.39814049814,3406,3633101.83618521,23,2019,1,2211.9954550613,2190.8673301376
23,201902,2230.10564011059,3345,3284348.23098665,23,2019,2,2207.13005022719,2199.86642145999
23,201903,2071.55629857305,3347,3479851.31096942,23,2019,3,2147.67295416111,2208.86551278238
23,201904,2393.64760406397,3399,3694577.583694,23,2019,4,2259.319722067,2217.86460410477
23,201905,2220.69684669348,3399,3284235.63732458,23,2019,5,2230.20893584244,2225.57322723415
23,201906,2127.99537997804,3455,3528591.39250362,23,2019,6,2224.02000055103,2233.28185036354
23,201907,2306.3513530039,3498,3636311.94423563,23,2019,7,2259.91229105492,2240.99047349292
23,201908,2128.50825889146,3440,3345972.08997353,23,2019,8,2200.15169568486,2243.78196625858
23,201909,2358.43866899458,3549,3611039.69089774,23,2019,9,2424.45147713628,2246.57345902424
23,201910,2311.20882612121,3553,3797401.12412737,23,2019,10,2227.58925752549,2249.36495178991
23,201911,2471.80022292324,3459,3400341.51747047,23,2019,11,2450.59324104414,2242.96580113931
23,201912,2170.09705611902,3448,3670572.23746441,23,2019,12,2240.07006137783,2236.56665048872
23,202001,2252.51815696797,3332,3661404.93400665,23,2020,1,2166.01045346319,2230.16749983813
23,202002,2424.03233179164,3187,3217498.26291144,23,2020,2,2405.2350504528,2218.52153489244
23,202003,2044.01224010116,2086,3291403.93379851,23,2020,3,2126.84736233984,2206.87556994675
23,202004,2459.05426909648,1722,3127619.52677624,23,2020,4,2312.36685797456,2195.22960500106
23,202005,2592.75920760261,1616,2653088.9034592,23,2020,5,2601.36954859232,2184.75115204076
23,202006,1948.70300685781,1426,2862615.25247957,23,2020,6,2048.23910948107,2174.27269908046
23,202007,2200.27240921663,1690,3041282.41762679,23,2020,7,2155.23372574532,2163.79424612015
23,202008,2551.3986783646,1602,2611701.36646288,23,2020,8,2624.98719163353,2151.66970063286
23,202009,1927.46551888199,1664,3010649.73202438,23,2020,9,1998.94055437287,2139.54515514556
23,202010,2371.81608594808,1713,3255040.91362381,23,2020,10,2282.11773588985,2127.42060965827
23,202011,2417.23137170132,1473,2803711.57467012,23,2020,11,2401.01767949935,2113.85388977587
23,202012,1977.57204025,1594,3031726.91556354,23,2020,12,2049.65452765815,2100.28716989347
23,202101,2234.9418649079,1638,3148092.19836738,23,2021,1,2148.50049888579,2086.72045001107
23,202102,2209.18525816953,1246,2608081.8950998,23,2021,2,2186.50341196311,2068.82164447717
23,202103,1936.49709057766,1307,2633881.4994101,23,2021,3,2017.29642015524,2050.92283894327
23,202104,2241.143513854,1595,3033541.84845533,23,2021,4,2094.86750140217,2033.02403340936
23,202105,1977.5244505411,1521,2823601.66861437,23,2021,5,1980.71352855611,2014.09696808095
23,202106,1758.42291761654,1729,2901621.42140577,23,2021,6,1858.96558276906,1995.16990275254
23,202107,2103.97875173896,2112,3151651.68658307,23,2021,7,2065.14208384837,1976.24283742413
23,202108,1761.0372790241,2094,3081981.19999653,23,2021,8,1834.51818376783,1964.22975392122
23,202109,1791.74788433801,2236,3082975.8432205,23,2021,9,1864.05609663448,1952.21667041831
23,202110,1989.82867176577,2314,3219397.93301596,23,2021,10,1901.84920355991,1940.2035869154
23,202111,1906.47205231762,2320,3171468.08435397,23,2021,11,1893.51379968797,1938.49022534136
23,202112,1878.12854899568,2395,3233127.41723144,23,2021,12,1944.68828659954,1936.77686376731
23,202201,2136.2880960772,2513,3329048.39156299,23,2022,1,2050.40644381078,1935.06350219326
23,202202,1862.52428154443,2278,3081252.03866346,23,2022,2,1836.43410987135,1943.25785514097
23,202203,1865.71488505043,2313,3087010.76844995,23,2022,3,1944.93752449574,1951.45220808868
23,202204,2073.01761609904,2626,3496005.46623915,23,2022,4,1927.56542163907,1959.64656103638
23,202205,1994.70478093664,2557,3330185.53177903,23,2022,5,1992.83833209165,1969.18186509283
23,202206,1841.5225979702,2492,3354936.38114301,23,2022,6,1943.38703536561,1978.71716914927
23,202207,2410.22370709603,2599,3462817.72598638,23,2022,7,2377.85373809871,1988.25247320572
23,202208,1989.61467176422,2695,3475924.20528351,23,2022,8,2063.21181821352,2000.18180408975
23,202209,1898.65517839778,2676,3448780.20630836,23,2022,9,1971.97958464882,2012.11113497379
23,202210,2213.73916484127,2616,3502664.22490996,23,2022,10,2127.63685554393,2024.04046585783
23,202211,1917.24748899191,2724,3704053.08678007,23,2022,11,1907.67821289789,2036.90029139472
23,202212,1920.32197432276,2610,3425685.28562151,23,2022,12,1981.48533727046,2049.76011693162
23,202301,2301.95424686218,2535,3350746.54095884,23,2023,1,2214.77008894201,2062.61994246851
23,202302,2008.81353053944,2486,3492180.76954529,23,2023,2,1981.48674935697,2072.7114637911
23,202303,2030.01223486085,2402,3221857.17513774,23,2023,3,2108.89322839852,2082.80298511369
23,202304,2341.62699267682,2383,3243312.04602944,23,2023,4,2195.60960152428,2092.89450643628
23,202305,2015.58216351322,2612,3513015.02343022,23,2023,5,2012.25479513698,2099.32030057028
23,202306,2146.17231310521,2548,3516461.33419312,23,2023,6,2249.05150519418,2105.74609470427
23,202307,2121.50573134577,2640,3514069.89694931,23,2023,7,2091.17845635196,2112.17188883826
23,202308,2074.27027121226,2603,3476499.42238797,23,2023,8,2147.88030815828,2114.80544066964
23,202309,2076.49201200862,2625,3610066.11435556,23,2023,9,2150.85747048236,2117.43899250102
23,202310,2181.12468897944,2565,3410683.03948305,23,2023,10,2095.22895937287,2120.0725443324
23,202311,2153.53825747109,2625,3625017.2941379,23,2023,11,2145.94255011203,2125.10467762298
23,202312,2058.48046013379,2610,3699229.68592685,23,2023,12,2118.0642144995,2130.13681091356
23,202401,2084.85290129387,2597,3385021.65546984,23,2024,1,1996.47137666766,2135.16894420414
23,202402,2125.99057105495,2674,3546917.81022998,23,2024,2,2097.50424592018,2142.93098452935
23,202403,2054.35974480941,2468,3537250.25211279,23,2024,3,2132.94808460594,2150.69302485455
23,202404,2267.31042182325,2383,3366251.24683345,23,2024,4,2120.75198214658,2158.45506517976
23,202405,2192.28867392767,2659,3593144.93271804,23,2024,5,2187.49969019056,2171.9092343476
23,202406,2266.28708541068,2419,3661245.70694761,23,2024,6,2370.16172464509,2185.36340351544
23,202407,2165.17584800748,2509,3377137.71186623,23,2024,7,2136.85334775056,2198.81757268328
23,202408,2161.59041690304,2875,3770671.6033475,23,2024,8,2235.16747538677,2217.75784419632
23,202409,2219.96114450061,2801,3767223.62505379,23,2024,9,2295.31383654561,2236.69811570936
23,202410,2146.6509415164,2659,3491903.77605772,23,2024,10,2060.91144143676,2255.6383872224
23,202411,2192.94069370247,2759,3704544.2540058,23,2024,11,2187.2716734021,2270.72748808912
23,202412,2290.16194323881,2580,3630272.61324655,23,2024,12,2348.12937532467,2285.81658895584
23,202501,2101.86093865998,2491,3417532.70743304,23,2025,1,2012.37538109417,2300.90568982256
23,202502,2448.81325840516,2566,3505043.50586063,23,2025,2,2420.03894803038,2319.88209883684
23,202503,2343.15960613904,2579,3497403.02284496,23,2025,3,2421.28658781698,2338.85850785112
23,202504,2373.30263217928,2628,3503201.86472713,23,2025,4,2226.3839994913,2357.83491686539
23,202505,2468.64568407784,2663,3564655.55228738,23,2025,5,2463.01616478231,2381.51958589737
23,202506,2219.40402701013,2758,3675749.78585984,23,2025,6,2323.15301067795,2405.20425492934
23,202507,2358.61205305351,2820,3571803.62082363,23,2025,7,2332.05293605839,2428.88892396131
23,202508,2347.26019707001,2536,3415973.23800409,23,2025,8,2420.52523179731,2452.51622821477
23,202509,2382.6619586894,2735,3735711.01542396,23,2025,9,2458.37437033524,2476.14353246822
23,202510,2228.45301359685,2816,3548307.82722654,23,2025,10,2143.25800883591,2499.77083672167
23,202511,2536.46220798989,2387,3547277.33450587,23,2025,11,2532.60344595982,2524.01274567798
23,202512,2604.28894267908,2326,3577075.70609411,23,2025,12,2660.87948072989,2548.25465463429
24,201201,2002.86320293966,1357,1199654.38118511,24,2012,1,2132.50641227665,2087.66307195926
24,201202,1912.17756186696,1216,1166862.17398621,24,2012,2,2007.43438568919,2092.22222963728
24,201203,2461.64833156799,1412,1154088.61722255,24,2012,3,2125.18409325885,2096.7813873153
24,201204,2030.40180355389,1576,1268696.43204881,24,2012,4,2152.04407291281,2101.34054499332
24,201205,1980.76639495515,1424,1222356.72468539,24,2012,5,2069.33721208001,2106.06714904871
24,201206,2365.50357007124,1504,1195269.06578178,24,2012,6,2045.95904980795,2110.7937531041
