uf_code,year,month,ref_month_yyyymm,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
26,2015,11,201511,0.237234472527067,0.236414686922252,0.526350840550681,0.473649159449319,6528426.52585031,5299,2332
27,2015,11,201511,0.220205042137745,0.253328090345863,0.526466867516392,0.473533132483608,2306811.50200286,5599,2682
28,2015,11,201511,0.240076133630149,0.262064528519126,0.497859337850725,0.502140662149275,1482886.87987431,2735,1103
29,2015,11,201511,0.224956767987662,0.264411008738886,0.510632223273452,0.489367776726548,10580539.0945954,7024,2672
31,2015,11,201511,0.17997017596996,0.277370915044635,0.542658908985406,0.457341091014594,16257611.672566,10947,3867
32,2015,11,201511,0.190122027089204,0.262246441342402,0.547631531568394,0.452368468431606,2879794.91297421,5100,1907
33,2015,11,201511,0.183354744558359,0.230178551548208,0.586466703893433,0.413533296106567,13179519.4334357,10521,3975
35,2015,11,201511,0.191817210247536,0.251943696585462,0.556239093167002,0.443760906832998,36806186.3889618,11626,3949
41,2015,11,201511,0.191246594701567,0.291325477484304,0.517427927814129,0.482572072185871,8660408.98749417,7595,3497
42,2015,11,201511,0.200232857928006,0.276068743731015,0.523698398340979,0.476301601659022,5599667.13422729,9191,4187
43,2015,11,201511,0.188384412255092,0.272240607093207,0.539374980651702,0.460625019348298,8933926.60861191,7984,3590
50,2015,11,201511,0.222482604000586,0.23773389925099,0.539783496748424,0.460216503251576,1974603.05533402,2803,986
51,2015,11,201511,0.209433884330299,0.227962030776519,0.562604084893182,0.437395915106818,2527852.50964965,3563,1365
52,2015,11,201511,0.217474519719965,0.234845983172392,0.547679497107643,0.452320502892358,5221187.07559589,4781,1817
53,2015,11,201511,0.202828922804801,0.209957039074645,0.587214038120554,0.412785961879446,2173013.08309719,2465,1025
11,2015,12,201512,0.251039926830051,0.276713512657452,0.472246560512498,0.527753439487503,1196300.95761068,2323,972
12,2015,12,201512,0.244359997171437,0.275575940182828,0.480064062645735,0.519935937354265,569752.342308794,2654,1231
13,2015,12,201512,0.236094604156436,0.274772787741114,0.48913260810245,0.51086739189755,2552113.2846352,3823,1791
14,2015,12,201512,0.237392861450173,0.312661393000595,0.449945745549232,0.550054254450768,338322.995774999,1484,635
15,2015,12,201512,0.238958136697204,0.307149771862041,0.453892091440755,0.546107908559245,5849792.18220584,4910,2028
16,2015,12,201512,0.250472317785743,0.258811839732893,0.490715842481363,0.509284157518637,560019.341824493,1112,498
17,2015,12,201512,0.228272907915341,0.29059505597695,0.481132036107709,0.518867963892291,1025328.14686104,1873,740
21,2015,12,201512,0.252983112841495,0.271737312324556,0.475279574833949,0.524720425166052,4713751.34360739,8999,3947
22,2015,12,201512,0.219549056462656,0.284197604407762,0.496253339129581,0.503746660870419,2376466.70718958,3310,1329
23,2015,12,201512,0.241499390742792,0.246177288257581,0.512323320999627,0.487676679000373,6868621.2960018,7499,3085
24,2015,12,201512,0.220191287851878,0.242835694805572,0.53697301734255,0.46302698265745,2516451.25962472,3189,1295
25,2015,12,201512,0.218740454174558,0.263448945092397,0.517810600733045,0.482189399266955,2943871.60853631,3740,1583
26,2015,12,201512,0.227344938719837,0.251917286960698,0.520737774319465,0.479262225680535,7026321.89114772,5535,2291
27,2015,12,201512,0.23101959308989,0.242376796460791,0.526603610449319,0.473396389550681,2317508.04362765,5409,2516
28,2015,12,201512,0.244560466673041,0.258339834475708,0.497099698851252,0.502900301148749,1689616.38030365,2933,1190
29,2015,12,201512,0.228604122238406,0.270826119755186,0.500569758006408,0.499430241993592,10810898.2543221,7038,2521
31,2015,12,201512,0.189262260514177,0.267690018759422,0.543047720726401,0.456952279273599,16923699.6232317,11052,3972
32,2015,12,201512,0.190411710405684,0.263055222206248,0.546533067388068,0.453466932611932,3096558.42505977,5433,2042
33,2015,12,201512,0.182823974127457,0.240598861105317,0.576577164767225,0.423422835232775,13638015.318718,10624,3924
35,2015,12,201512,0.188111555227179,0.236082714037535,0.575805730735287,0.424194269264713,35730391.0393194,11581,3993
41,2015,12,201512,0.189983988812494,0.275841658141296,0.534174353046209,0.465825646953791,8705764.0309502,8221,3850
42,2015,12,201512,0.194963683532607,0.275412287500781,0.529624028966612,0.470375971033388,5512915.05665038,8586,3911
43,2015,12,201512,0.189586159285966,0.261453734036278,0.548960106677756,0.451039893322244,8714891.37797972,7921,3530
50,2015,12,201512,0.208178386050803,0.236252379965614,0.555569233983582,0.444430766016418,1999174.14519718,3060,1198
51,2015,12,201512,0.192409324480673,0.238975516152074,0.568615159367252,0.431384840632748,2440881.11141834,3401,1380
52,2015,12,201512,0.198378176216739,0.23046668414842,0.571155139634841,0.428844860365159,5211529.44115787,4709,1774
53,2015,12,201512,0.194914101814062,0.197607290919757,0.607478607266181,0.39252139273382,2080442.32971739,2683,1092
11,2016,1,201601,0.24027874060289,0.300079487836593,0.459641771560517,0.540358228439483,1279433.68181718,2375,1012
12,2016,1,201601,0.248675357341045,0.266355476815033,0.484969165843923,0.515030834156077,526572.543885794,2619,1266
13,2016,1,201601,0.234495364222418,0.299207565705001,0.466297070072581,0.533702929927419,2613984.62806252,3654,1657
14,2016,1,201601,0.246299746118535,0.285001025684551,0.468699228196915,0.531300771803086,334761.906508842,1529,660
15,2016,1,201601,0.252148958300221,0.294104477135123,0.453746564564656,0.546253435435344,6017784.356327,5124,2180
16,2016,1,201601,0.227678144933193,0.28599510550999,0.486326749556818,0.513673250443183,501395.810265619,994,434
17,2016,1,201601,0.233798468051914,0.269970264571516,0.496231267376571,0.503768732623429,1054432.37900261,2182,902
21,2016,1,201601,0.243790942552058,0.269960699704043,0.486248357743899,0.513751642256102,4840057.90933807,9065,3848
22,2016,1,201601,0.236174428997984,0.281426627492068,0.482398943509949,0.517601056490051,2443840.49817167,3459,1412
23,2016,1,201601,0.244059065870216,0.244552672338781,0.511388261791003,0.488611738208997,6796107.34140679,7524,3053
24,2016,1,201601,0.214864724199656,0.258230210424238,0.526905065376106,0.473094934623894,2476406.12066173,3299,1306
25,2016,1,201601,0.221877182053398,0.259845155871016,0.518277662075587,0.481722337924413,3045636.71194839,4120,1747
26,2016,1,201601,0.206944381155333,0.2433024349394,0.549753183905267,0.450246816094733,6645076.2700821,5399,2206
27,2016,1,201601,0.239809574774669,0.230816761313488,0.529373663911843,0.470626336088157,2359984.3574865,5434,2589
28,2016,1,201601,0.236203271146918,0.250690080076956,0.513106648776126,0.486893351223874,1777394.79049409,2985,1224
29,2016,1,201601,0.219268031030528,0.249994010059104,0.530737958910368,0.469262041089632,11212765.9373906,7192,2696
31,2016,1,201601,0.178683022074239,0.264407206460079,0.556909771465682,0.443090228534318,16413774.1726533,11064,3980
32,2016,1,201601,0.18217448351672,0.248644527220927,0.569180989262353,0.430819010737647,3095344.10211371,5665,2155
33,2016,1,201601,0.177297962076254,0.233346350725078,0.589355687198667,0.410644312801333,13819514.0796486,10800,4140
35,2016,1,201601,0.179259600960741,0.242287580231986,0.578452818807274,0.421547181192726,34410413.1601314,11920,3931
41,2016,1,201601,0.188665535383943,0.280540403514039,0.530794061102018,0.469205938897982,8860251.38125301,7927,3643
42,2016,1,201601,0.188372307560954,0.270523670077428,0.541104022361618,0.458895977638382,5710872.85344085,9018,4040
43,2016,1,201601,0.182547967617342,0.270442531607742,0.547009500774916,0.452990499225084,8976329.66649448,8047,3570
50,2016,1,201601,0.205721237866063,0.234438234616288,0.559840527517649,0.440159472482351,1999808.99404624,3087,1147
51,2016,1,201601,0.201889650639944,0.230159366598592,0.567950982761464,0.432049017238536,2493412.79498359,3547,1374
52,2016,1,201601,0.217624189340394,0.230075928123952,0.552299882535654,0.447700117464346,5182862.01827414,5129,1898
53,2016,1,201601,0.19749998988795,0.196771100456178,0.605728909655873,0.394271090344127,2207206.85211841,2530,1072
11,2016,2,201602,0.245327964964729,0.26479473670281,0.48987729833246,0.51012270166754,1145729.52788321,2286,1040
12,2016,2,201602,0.254006915276703,0.257687269899423,0.488305814823874,0.511694185176126,571145.523590466,2667,1263
13,2016,2,201602,0.236721204047859,0.275227610574536,0.488051185377606,0.511948814622394,2729077.80853586,3734,1747
14,2016,2,201602,0.256145355885358,0.284055525471839,0.459799118642803,0.540200881357197,338248.513275873,1531,646
15,2016,2,201602,0.230687645679673,0.293930246475628,0.4753821078447,0.5246178921553,5876700.66943975,5281,2239
16,2016,2,201602,0.254154270568705,0.237276133314029,0.508569596117265,0.491430403882735,501833.167100597,1241,577
17,2016,2,201602,0.237233549714776,0.277645631768489,0.485120818516735,0.514879181483265,1068601.84310888,2004,795
21,2016,2,201602,0.244028534145796,0.269015515837517,0.486955950016688,0.513044049983313,4777839.82127178,9041,3836
22,2016,2,201602,0.233351507860258,0.268474860345644,0.498173631794098,0.501826368205902,2504804.20113957,3264,1317
23,2016,2,201602,0.233323065315422,0.253666817226881,0.513010117457697,0.486989882542303,6607227.70779516,7603,3140
24,2016,2,201602,0.234020990769692,0.241239738080312,0.524739271149997,0.475260728850004,2766982.13907143,2846,1111
25,2016,2,201602,0.231619032054221,0.253589801410091,0.514791166535687,0.485208833464312,3047121.24900137,3992,1584
26,2016,2,201602,0.231520312086163,0.227019685614601,0.541460002299236,0.458539997700764,6540423.12002589,5291,2224
27,2016,2,201602,0.2215603472258,0.258219971925717,0.520219680848484,0.479780319151517,2254039.58560059,5472,2589
28,2016,2,201602,0.231945988741067,0.257808140417584,0.510245870841349,0.489754129158651,1562792.87510738,2776,1111
29,2016,2,201602,0.21980516958463,0.251704445341646,0.528490385073724,0.471509614926276,10551123.4776125,6952,2599
31,2016,2,201602,0.179087618716485,0.259847216544301,0.561065164739214,0.438934835260786,16360936.5363636,11013,3904
32,2016,2,201602,0.18851235632078,0.25356320801658,0.55792443566264,0.44207556433736,2804925.87342967,5210,1974
33,2016,2,201602,0.189722767772148,0.228307651750141,0.581969580477711,0.418030419522289,13186659.5584469,10340,3801
35,2016,2,201602,0.182274205447972,0.245337207526759,0.572388587025268,0.427611412974732,36864906.8097972,11686,3974
41,2016,2,201602,0.18552223245133,0.285004426988551,0.529473340560119,0.470526659439881,8753305.66190944,7590,3434
42,2016,2,201602,0.196728201928241,0.277126778846081,0.526145019225679,0.473854980774321,5608475.55351418,9182,4159
43,2016,2,201602,0.187828136172965,0.266562301983187,0.545609561843848,0.454390438156152,9146906.56190258,8033,3589
50,2016,2,201602,0.212671232429187,0.227849097529634,0.559479670041179,0.440520329958821,1948428.85372306,2777,987
51,2016,2,201602,0.197616423813727,0.236801823129757,0.565581753056516,0.434418246943484,2581364.16567215,3559,1358
52,2016,2,201602,0.222093891605713,0.215798630257204,0.562107478137083,0.437892521862918,5219440.00434564,4826,1805
53,2016,2,201602,0.193413410983959,0.196593245979419,0.609993343036622,0.390006656963378,2284017.90379515,2588,1067
11,2016,3,201603,0.254609319257646,0.278803663441039,0.466587017301315,0.533412982698685,1169937.21182415,2394,1044
12,2016,3,201603,0.241097441113624,0.269377194809895,0.489525364076481,0.510474635923519,561610.673824029,2653,1243
13,2016,3,201603,0.239419996341568,0.271760095788184,0.488819907870249,0.511180092129752,2603064.99621018,3891,1751
14,2016,3,201603,0.247550058966835,0.294458292661186,0.457991648371978,0.542008351628022,355805.904620976,1592,726
15,2016,3,201603,0.243156857489446,0.301508507948671,0.455334634561882,0.544665365438118,5935929.79130944,5038,2032
16,2016,3,201603,0.252325355265392,0.246588394294716,0.501086250439892,0.498913749560108,552747.037246931,1098,511
17,2016,3,201603,0.219337084460916,0.261701707642874,0.518961207896211,0.48103879210379,1056140.26532898,2018,761
21,2016,3,201603,0.238951983884353,0.257532462213022,0.503515553902625,0.496484446097375,4731326.39554985,9008,3869
22,2016,3,201603,0.228637201736775,0.252784604249658,0.518578194013567,0.481421805986433,2369297.64404139,3311,1325
23,2016,3,201603,0.239026673966175,0.247756298541347,0.513217027492478,0.486782972507522,6971649.36227131,7659,3160
24,2016,3,201603,0.218312223586618,0.244391005216031,0.537296771197352,0.462703228802648,2594580.28286818,3233,1293
25,2016,3,201603,0.219206414389432,0.248791717320089,0.532001868290479,0.467998131709521,2978219.29890623,3834,1601
26,2016,3,201603,0.235492728082623,0.242324235949055,0.522183035968322,0.477816964031678,6872608.30639401,5502,2249
27,2016,3,201603,0.223981401532704,0.241116363275867,0.534902235191429,0.465097764808571,2304583.29189272,5431,2514
28,2016,3,201603,0.238163693722326,0.2479553509783,0.513880955299375,0.486119044700625,1723897.25798804,2985,1203
29,2016,3,201603,0.221118943460292,0.249816155137799,0.529064901401909,0.470935098598091,10901746.9013463,7208,2540
31,2016,3,201603,0.192662711738271,0.266481733759523,0.540855554502206,0.459144445497794,16718180.9387703,11106,3931
32,2016,3,201603,0.192463056654276,0.240224829257214,0.567312114088509,0.432687885911491,3078116.08832736,5456,1984
33,2016,3,201603,0.190523994259265,0.225893219504108,0.583582786236627,0.416417213763373,14009601.2100287,10716,3909
35,2016,3,201603,0.18301715207704,0.235184403760345,0.581798444162614,0.418201555837386,35512682.6558778,11712,4030
41,2016,3,201603,0.192354120418049,0.267061002247118,0.540584877334833,0.459415122665167,8901473.84266619,8280,3748
42,2016,3,201603,0.188550786855594,0.273189142391126,0.538260070753279,0.461739929246721,5580456.85253497,8852,3929
43,2016,3,201603,0.18639564733053,0.263156277252489,0.550448075416981,0.449551924583019,8736605.57543233,7915,3550
50,2016,3,201603,0.20168527808461,0.238926420725831,0.559388301189559,0.440611698810441,2038577.63167742,3224,1204
51,2016,3,201603,0.202644450550248,0.23217231077029,0.565183238679462,0.434816761320538,2379962.5160458,3343,1299
52,2016,3,201603,0.201011788877413,0.230498864791578,0.568489346331009,0.431510653668991,5252614.2040167,4899,1778
53,2016,3,201603,0.196716797018547,0.176698726699601,0.626584476281853,0.373415523718147,2113139.50968838,2760,1095
11,2016,4,201604,0.239107688004701,0.276740629701012,0.484151682294287,0.515848317705713,1270543.54766353,2346,1007
12,2016,4,201604,0.245859489136813,0.258206412598733,0.495934098264454,0.504065901735546,519812.280166818,2600,1287
13,2016,4,201604,0.232597720660173,0.298213336797356,0.469188942542471,0.530811057457529,2545327.42930276,3692,1691
14,2016,4,201604,0.264346996466598,0.289698454844592,0.44595454868881,0.55404545131119,351395.859574178,1560,672
15,2016,4,201604,0.2458706682386,0.296510687287055,0.457618644474345,0.542381355525655,6129325.62787419,5205,2214
16,2016,4,201604,0.240710141207748,0.253887418127884,0.505402440664368,0.494597559335632,506243.775976115,1022,454
17,2016,4,201604,0.229058665797568,0.266240418742561,0.504700915459871,0.495299084540129,1026247.55647641,2206,884
21,2016,4,201604,0.227392488635307,0.265242721037069,0.507364790327624,0.492635209672376,4871569.76520844,9297,4031
22,2016,4,201604,0.235867948027645,0.267328574291785,0.49680347768057,0.50319652231943,2350195.52477529,3422,1343
23,2016,4,201604,0.225781977334434,0.251760222646755,0.522457800018811,0.477542199981189,7017661.24571476,7808,3051
24,2016,4,201604,0.214952929536085,0.247763670630093,0.537283399833822,0.462716600166178,2482095.91232047,3297,1276
25,2016,4,201604,0.238129194269764,0.244022074862473,0.517848730867763,0.482151269132237,3080492.7622876,4139,1719
26,2016,4,201604,0.219349614529836,0.228221730030851,0.552428655439313,0.447571344560687,6565124.67212541,5355,2175
27,2016,4,201604,0.236307071347857,0.234425239975077,0.529267688677066,0.470732311322934,2370013.59915571,5321,2461
28,2016,4,201604,0.235858694070154,0.244617366244209,0.519523939685637,0.480476060314363,1781596.15368677,3008,1226
29,2016,4,201604,0.218571831687861,0.24757557557577,0.533852592736369,0.466147407263631,11233502.4569165,7137,2632
31,2016,4,201604,0.184637752539803,0.25624738196832,0.559114865491878,0.440885134508122,16592862.6621106,10994,3887
